v8-version,4,4,63,30,0
code-creation,Handler,3,0x23d2c96edc0,164,"cache"
code-creation,Handler,3,0x23d2c96ee80,216,"buffer"
code-creation,KeyedStoreIC,10,0x23d2c96ef60,153,"buffer"
code-creation,Handler,3,0x23d2c96f000,164,"compile"
code-creation,Stub,3,0x23d2c96f0c0,120,"LoadConstantStub"
code-creation,Stub,3,0x23d2c96f140,120,"LoadConstantStub"
code-creation,Stub,3,0x23d2c96f1c0,116,"LoadFieldStub"
code-creation,StoreIC,9,0x23d2c96f240,134,"filename"
tick,0xcae364,157420,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Stub,2,0x23d2c96f2e0,646,"FastNewContextStub"
tick,0x7fcd18c90187,158994,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Stub,8,0x23d2c96f580,631,"CallICStub(args(3), METHOD, "
code-creation,Stub,8,0x23d2c96f800,113,"CallICTrampolineStub"
code-creation,Function,0,0x23d2c96f880,7452," buffer.js:1:11",0x3ee02247f0d0,~
code-creation,Script,0,0x23d2c9715a0,252,"buffer.js",0x3ee02247f1f0,~
code-creation,Handler,3,0x23d2c9716a0,164,"runInThisContext"
tick,0xa9ae69,159998,1,0xdb47d0,3,0x923420,0x23d2c96fc67,0x23d2c96adce,0x23d2c96a483,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Handler,3,0x23d2c971760,216,"internal/util"
code-creation,Stub,2,0x23d2c971840,362,"FastNewContextStub"
code-creation,Function,0,0x23d2c9719c0,548," internal/util.js:1:11",0x3ee0224819d0,~
code-creation,Script,0,0x23d2c971c00,252,"internal/util.js",0x3ee022481af0,~
code-creation,StoreIC,9,0x23d2c971d00,134,"loaded"
code-creation,Stub,13,0x23d2c971da0,188,"CompareNilICStub(NullValue)(Generic)"
tick,0x7fcd18c90187,161107,0,0x7ffd00000000,0,0xb76070,0x23d2c96cc2e,0x23d2c96fe2d,0x23d2c96adce,0x23d2c96a483,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Handler,3,0x23d2c971e60,171,"Uint8Array"
code-creation,LazyCompile,0,0x23d2c971f20,524,"createPool buffer.js:17:20",0x3ee02247c400,~
code-creation,Handler,3,0x23d2c972140,171,"Object"
code-disable-optimization,"exports.deprecate","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x23d2c972200,500,"exports.deprecate internal/util.js:7:29",0x3ee022481670,
code-creation,Stub,11,0x23d2c972400,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c972480,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c972500,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x7fcd18bdc465,162224,0,0x26,0,0xb795c0,0x23d2c97237b,0x23d2c970528,0x23d2c96adce,0x23d2c96a483,0x23d2c96dd13,0x23d2c968fe5,0x23d2c9655f2
code-creation,Stub,11,0x23d2c972580,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c972600,532,"exports._deprecate internal/util.js:37:30",0x3ee022481820,~
code-creation,Handler,3,0x23d2c972820,211,"process"
code-creation,Handler,3,0x23d2c972900,171,"process"
code-creation,Handler,3,0x23d2c9729c0,566,"noDeprecation"
code-creation,Stub,11,0x23d2c972c00,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c972c80,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c972d00,756,"startup.globalTimeouts node.js:169:36",0x1bfaef9d508,~
tick,0x7fcd18c90187,163236,0,0x10a00b0,2,0xc52c10,0x23d2c96902d,0x23d2c9655f2
code-creation,Handler,3,0x23d2c973000,216,"timers"
code-creation,Stub,2,0x23d2c9730e0,678,"FastNewContextStub"
tick,0x7fcd18c90187,164453,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Function,0,0x23d2c9733a0,3460," timers.js:1:11",0x3ee022486c90,~
code-creation,Script,0,0x23d2c974140,252,"timers.js",0x3ee022486db0,~
code-creation,Stub,2,0x23d2c974240,2700,"RecordWriteStub"
code-creation,Stub,3,0x23d2c974ce0,634,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c974f60,216,"_linklist"
tick,0x7fcd18c90187,165542,0,0x7ffd80fe3e20,0,0xb743f0,0x23d2c96ab24,0x23d2c96a43f,0x23d2c9737b9,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Function,0,0x23d2c975040,500," _linklist.js:1:11",0x3ee022488278,~
code-creation,Script,0,0x23d2c975240,252,"_linklist.js",0x3ee022488398,~
code-creation,Stub,3,0x23d2c975340,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c975460,216,"assert"
code-creation,Stub,2,0x23d2c975540,542,"FastNewContextStub"
tick,0x7fcd18c90187,166900,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c973821,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Function,0,0x23d2c975760,2452," assert.js:1:11",0x3ee022489db0,~
code-creation,Script,0,0x23d2c976100,252,"assert.js",0x3ee022489ed0,~
code-creation,Stub,3,0x23d2c976200,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c976320,216,"util"
tick,0xcb0fb0,167936,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c975b4c,0x23d2c96adce,0x23d2c96a483,0x23d2c973821,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Stub,2,0x23d2c976400,850,"FastNewContextStub"
tick,0x7fcd18c90187,169060,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c975b4c,0x23d2c96adce,0x23d2c96a483,0x23d2c973821,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Function,0,0x23d2c976760,5092," util.js:1:11",0x3ee02248e358,~
code-creation,Script,0,0x23d2c977b60,252,"util.js",0x3ee02248e478,~
code-creation,Stub,14,0x23d2c977c60,236,"ToBooleanStub(Undefined,SpecObject)"
tick,0xb6d115,170073,0,0x7ffd80fe3ff8,0,0xb772e0,0x23d2c9778c2,0x23d2c96adce,0x23d2c96a483,0x23d2c975b4c,0x23d2c96adce,0x23d2c96a483,0x23d2c973821,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c977d60,1052,"exports.inherits util.js:712:28",0x3ee02248d760,~
code-creation,Handler,3,0x23d2c978180,164,"push"
code-creation,LazyCompile,0,0x23d2c978240,1092,"exports.debuglog util.js:56:28",0x3ee02248d160,~
code-creation,LazyCompile,0,0x23d2c9786a0,540,"toUpperCase native string.js:524:29",0x1bfaef53268,~
code-creation,Stub,13,0x23d2c9788c0,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,11,0x23d2c9789c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
tick,0x7fcd18c90187,171186,0,0x0,0,0xb795c0,0x23d2c978483,0x23d2c9738f9,0x23d2c96adce,0x23d2c96a483,0x23d2c972dcb,0x23d2c96902d,0x23d2c9655f2
code-creation,Stub,11,0x23d2c978a40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,LazyCompile,0,0x23d2c978ac0,2852,"test native regexp.js:136:20",0x1bfaef5f6f0,~
code-creation,RegExp,5,0x23d2c979600,979,"\\bTIMER\\b"
code-creation,LazyCompile,0,0x23d2c9799e0,236,"init _linklist.js:3:14",0x3ee022487de0,~
code-creation,LazyCompile,0,0x23d2c979ae0,308,"startup.globalConsole node.js:179:35",0x1bfaef9d598,~
code-creation,LazyCompile,0,0x23d2c979c20,1116,"__defineGetter__ native v8natives.js:220:28",0x1bfaef44338,~
tick,0x7fcd18c90187,172266,0,0x10a00b0,2,0xc52c10,0x23d2c979bc7,0x23d2c969075,0x23d2c9655f2
code-creation,Stub,13,0x23d2c97a080,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,LazyCompile,0,0x23d2c97a180,308,"startup.processAssert node.js:235:35",0x1bfaef9d748,~
code-creation,LazyCompile,0,0x23d2c97a2c0,1324,"startup.processConfig node.js:241:35",0x1bfaef9d7d8,~
code-disable-optimization,"DELETE","Call to a JavaScript runtime function"
code-creation,LazyCompile,0,0x23d2c97a800,380,"DELETE native runtime.js:341:23",0x1bfaef3dbf8,
code-creation,Stub,2,0x23d2c97a980,321,"StoreArrayLiteralElementStub"
code-creation,LazyCompile,0,0x23d2c97aae0,1300,"split native string.js:403:23",0x1bfaef52f08,~
code-creation,Stub,12,0x23d2c97b000,295,"CompareICStub"
tick,0x7fcd18c90187,173404,0,0x7ffd80fe3b10,0,0xb75840,0x23d2c97addb,0x23d2c97a414,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,12,0x23d2c97b140,187,"CompareICStub"
code-creation,LazyCompile,0,0x23d2c97b200,2044,"join native array.js:299:19",0x1bfaef4d7d0,~
code-creation,Stub,13,0x23d2c97ba00,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-disable-optimization,"Join","TryFinallyStatement"
code-creation,LazyCompile,0,0x23d2c97bb00,4528,"Join native array.js:87:14",0x1bfaef4d2c0,
code-creation,LazyCompile,0,0x23d2c97ccc0,580,"UseSparseVariant native array.js:74:26",0x1bfaef4d230,~
tick,0xbc6db3,174426,0,0x0,0,0xb774f0,0x23d2c97c57c,0x23d2c97b9dd,0x23d2c97a4ae,0x23d2c969105,0x23d2c9655f2
code-creation,KeyedStoreIC,10,0x23d2c97cf20,134,""
code-creation,LazyCompile,0,0x23d2c97cfc0,340,"ToUint32 native runtime.js:572:18",0x1bfaef3c620,~
code-creation,LazyCompile,0,0x23d2c97d120,3556,"replace native string.js:129:23",0x1bfaef52b18,~
code-creation,Stub,13,0x23d2c97df20,232,"CompareNilICStub(NullValue)(MonomorphicMap)"
code-creation,Stub,12,0x23d2c97e020,675,"CompareICStub"
code-creation,Stub,13,0x23d2c97e2e0,200,"CompareNilICStub(NullValue)(Null)"
tick,0x7fcd18c17306,175517,0,0x10,0,0xb73110,0x23d2c97d79f,0x23d2c97a70e,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c97e3c0,160,"StoreFieldStub"
code-creation,StoreIC,9,0x23d2c97e460,134,"lastIndex"
code-creation,Handler,3,0x23d2c97e500,141,"$regexpLastMatchInfoOverride"
code-creation,Handler,3,0x23d2c97e5a0,141,"$regexpLastMatchInfo"
code-creation,LazyCompile,0,0x23d2c97e640,676,"parse native json.js:31:19",0x1bfaef89ea8,~
code-creation,LazyCompile,0,0x23d2c97e900,1588,"Revive native json.js:7:16",0x1bfaef89e18,~
code-creation,Handler,3,0x23d2c97ef40,141,"$objectHasOwnProperty"
tick,0x7fcd18c90187,176601,0,0xfffffff8,0,0xb772e0,0x23d2c97ed34,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c97efe0,316," node.js:253:49",0x3ee022492518,~
code-creation,Stub,12,0x23d2c97f120,675,"CompareICStub"
code-creation,KeyedStoreIC,10,0x23d2c97f3e0,153,"default_configuration"
code-creation,Stub,2,0x23d2c97f480,2714,"RecordWriteStub"
code-creation,Stub,3,0x23d2c97ff20,224,"StoreFieldStub"
code-creation,Handler,3,0x23d2c980000,138,"target_defaults"
code-creation,Stub,3,0x23d2c9800a0,184,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980160,224,"StoreFieldStub"
tick,0x7fcd18c90187,177681,0,0x7ffd00000000,0,0xb743f0,0x23d2c97ee2c,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c980240,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980320,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9803a0,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980480,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980500,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9805e0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980660,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980740,116,"LoadFieldStub"
tick,0x7fcd18c90187,178852,0,0x0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9807c0,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9808a0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980920,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980a00,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980a80,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980b60,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980be0,224,"StoreFieldStub"
tick,0x7fcd18c90187,179912,0,0x0,0,0xb743f0,0x23d2c97ee2c,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c980cc0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980d40,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980e20,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c980ea0,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c980f80,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981000,224,"StoreFieldStub"
tick,0x7fcd18c90187,180959,0,0x0,0,0xb743f0,0x23d2c97ee2c,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9810e0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981160,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981240,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9812c0,224,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9813a0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981420,228,"StoreFieldStub"
tick,0xb0c8e8,182062,0,0x7ffd80fe34a0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c981520,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9815a0,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9816a0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981720,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981820,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9818a0,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9819a0,116,"LoadFieldStub"
tick,0x7fcd18c90187,183174,0,0x0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c981a20,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981b20,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981ba0,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981ca0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981d20,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981e20,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c981ea0,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c981f60,116,"LoadFieldStub"
tick,0x7fcd18c90187,184244,0,0x0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c981fe0,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9820e0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982160,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982260,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9822e0,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9823e0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982460,228,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982560,116,"LoadFieldStub"
tick,0x7fcd18c90187,185379,0,0x0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9825e0,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9826a0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982720,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c9827e0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982860,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982920,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c9829a0,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982a60,116,"LoadFieldStub"
tick,0x7fcd18c90187,186474,0,0x0,0,0xb774f0,0x23d2c97e997,0x23d2c97edc4,0x23d2c97edc4,0x23d2c97e882,0x23d2c97a78a,0x23d2c969105,0x23d2c9655f2
code-creation,Stub,3,0x23d2c982ae0,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982ba0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982c20,188,"StoreFieldStub"
code-creation,Stub,3,0x23d2c982ce0,116,"LoadFieldStub"
code-creation,Stub,3,0x23d2c982d60,188,"StoreFieldStub"
code-creation,Handler,3,0x23d2c982e20,138,"variables"
tick,0xbcc3d0,187483,0,0x9022c1,2,0xc52c10,0x23d2c96914d,0x23d2c9655f2
code-creation,Stub,2,0x23d2c982ec0,594,"FastNewContextStub"
code-creation,LazyCompile,0,0x23d2c983120,1844,"startup.processNextTick node.js:262:37",0x1bfaef9d868,~
code-creation,LazyCompile,0,0x23d2c983860,492,"startup.processPromises node.js:505:37",0x1bfaef9d8f8,~
code-creation,LazyCompile,0,0x23d2c983a60,596,"startup.processStdio node.js:614:34",0x1bfaef9d988,~
tick,0xb6fb24,188571,0,0x7ffd80fe4220,0,0xb76070,0x23d2c979cbc,0x23d2c983b3c,0x23d2c9691dd,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c983cc0,324,"startup.processKillAndExit node.js:729:40",0x1bfaef9da18,~
code-creation,LazyCompile,0,0x23d2c983e20,564,"startup.processSignalHandlers node.js:771:43",0x1bfaef9daa8,~
code-creation,LazyCompile,0,0x23d2c984060,1700,"addListener events.js:191:58",0x3ee022477f60,~
code-creation,Stub,8,0x23d2c984720,513,"CallICStub(args(6), FUNCTION, "
code-creation,Stub,8,0x23d2c984940,113,"CallICTrampolineStub"
tick,0x7fcd18c90187,189763,0,0x7ffd80fe3230,2,0xc52c10,0x23d2c9842f7,0x23d2c984006,0x23d2c96926d,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c9849c0,2656,"emit events.js:117:44",0x3ee022477ed0,~
code-creation,Stub,2,0x23d2c985420,300,"LoadFastElementStub"
code-creation,LazyCompile,0,0x23d2c985560,680,"emitTwo events.js:85:17",0x3ee0224779c0,~
code-creation,LazyCompile,0,0x23d2c985820,1140," node.js:782:39",0x3ee022497f50,~
code-creation,LazyCompile,0,0x23d2c985ca0,484,"isSignal node.js:776:22",0x3ee022497ec0,~
tick,0x9060af,190762,0,0x7ffd80fe3d30,2,0xc52c10,0x23d2c985d5e,0x23d2c9858d6,0x23d2c985632,0x23d2c98515b,0x23d2c9842f7,0x23d2c984006,0x23d2c96926d,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c985ea0,1324,"slice native string.js:369:21",0x1bfaef52e78,~
code-creation,Stub,12,0x23d2c9863e0,195,"CompareICStub"
code-creation,Stub,12,0x23d2c9864c0,195,"CompareICStub"
code-creation,Stub,12,0x23d2c9865a0,413,"CompareICStub"
code-creation,Stub,3,0x23d2c986740,156,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c9867e0,201,"removeListener"
code-creation,KeyedStoreIC,10,0x23d2c9868c0,153,"removeListener"
code-creation,StoreIC,9,0x23d2c986960,134,symbol(hash 23624a06)
code-creation,LazyCompile,0,0x23d2c986a00,908,"startup.processChannel node.js:813:36",0x1bfaef9db38,~
tick,0x7fcd18c90187,191880,0,0x10a00b0,2,0xc52c10,0x23d2c969323,0x23d2c9655f2
code-creation,LazyCompile,0,0x23d2c986da0,532,"startup.processRawDebug node.js:836:37",0x1bfaef9dbc8,~
code-creation,KeyedStoreIC,10,0x23d2c986fc0,134,""
code-creation,Stub,12,0x23d2c987060,413,"CompareICStub"
code-creation,Stub,14,0x23d2c987200,240,"ToBooleanStub(String)"
code-creation,Stub,3,0x23d2c987300,634,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c987580,216,"path"
tick,0xbd8189,192935,1,0xdcae70,3,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c96998d,0x23d2c9655f2
code-creation,Stub,2,0x23d2c987660,526,"FastNewContextStub"
tick,0xbde93e,194020,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c96998d,0x23d2c9655f2
code-creation,Function,0,0x23d2c987880,3940," path.js:1:11",0x3ee02249bfe8,~
code-creation,Script,0,0x23d2c988800,252,"path.js",0x3ee02249c108,~
code-creation,LazyCompile,0,0x23d2c988900,1352,"posix.resolve path.js:417:25",0x3ee02249b600,~
code-creation,LazyCompile,0,0x23d2c988e60,460,"assertPath path.js:6:20",0x3ee02249abe0,~
code-creation,Stub,11,0x23d2c989040,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,11,0x23d2c9890c0,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,3,0x23d2c989140,664,"LoadIndexedStringStub"
tick,0x7fcd18c90187,195138,0,0xffffffbb,0,0xb774f0,0x23d2c988ba3,0x23d2c969a49,0x23d2c9655f2
code-creation,Stub,3,0x23d2c9893e0,112,"LoadFieldStub"
code-creation,LazyCompile,0,0x23d2c989460,1128,"normalizeArray path.js:17:24",0x3ee02249ac70,~
code-creation,Handler,3,0x23d2c9898e0,185,"length"
code-creation,StoreIC,9,0x23d2c9899a0,134,"length"
code-creation,Stub,11,0x23d2c989a40,111,"BinaryOpICWithAllocationSiteStub(ADD_CreateAllocationMementos:String*String->String)"
code-creation,Stub,3,0x23d2c989ac0,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c989be0,216,"module"
tick,0xcf05a6,196187,1,0xdcae70,4,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,2,0x23d2c989cc0,662,"FastNewContextStub"
tick,0xa5feb0,197273,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Function,0,0x23d2c989f60,4236," module.js:1:11",0x3ee02249f970,~
code-creation,Script,0,0x23d2c98b000,252,"module.js",0x3ee02249fa90,~
code-creation,Stub,3,0x23d2c98b100,276,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c98b220,216,"vm"
code-creation,Function,0,0x23d2c98b300,1068," vm.js:1:11",0x3ee0224a04b0,~
code-creation,Script,0,0x23d2c98b740,252,"vm.js",0x3ee0224a05d0,~
tick,0x7fcd18c90187,198368,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c98a36e,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,3,0x23d2c98b840,634,"StoreTransitionStub"
code-creation,Handler,3,0x23d2c98bac0,216,"fs"
tick,0xcb1059,199385,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
tick,0xbd930d,200466,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Stub,2,0x23d2c98bba0,1190,"FastNewContextStub"
tick,0x7fcd18c90187,201772,1,0xdcae70,2,0x922060,0x23d2c96b247,0x23d2c96ad3e,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Function,0,0x23d2c98c060,16284," fs.js:1:11",0x3ee0224a8ed8,~
code-creation,Script,0,0x23d2c990000,252,"fs.js",0x3ee0224a8ff8,~
code-creation,Handler,3,0x23d2c990100,164,"runInThisContext"
code-creation,Stub,3,0x23d2c9901c0,276,"StoreTransitionStub"
tick,0x7fcd18c90187,203083,0,0x7ffd00000000,0,0xb743f0,0x23d2c96ab24,0x23d2c96a43f,0x23d2c98c9d5,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Handler,3,0x23d2c9902e0,216,"constants"
code-creation,Function,0,0x23d2c9903c0,316," constants.js:1:11",0x3ee0224acca0,~
code-creation,Script,0,0x23d2c990500,252,"constants.js",0x3ee0224acdc0,~
code-creation,Stub,3,0x23d2c990600,276,"StoreTransitionStub"
tick,0x7fcd18c90187,204129,0,0x0,0,0xb743f0,0x23d2c96ab24,0x23d2c96a43f,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Handler,3,0x23d2c990720,216,"stream"
code-creation,Function,0,0x23d2c990800,972," stream.js:1:11",0x3ee0224aff80,~
code-creation,Script,0,0x23d2c990be0,252,"stream.js",0x3ee0224b00a0,~
code-creation,Handler,3,0x23d2c990ce0,192,"super_"
code-creation,StoreIC,9,0x23d2c990da0,134,"super_"
code-creation,Handler,3,0x23d2c990e40,171,"Object"
code-creation,StoreIC,9,0x23d2c990f00,134,"value"
code-creation,StoreIC,9,0x23d2c990fa0,134,"constructor"
tick,0x7fcd18c90187,205189,0,0x23d2c962f61,0,0xb73110,0x23d2c978106,0x23d2c9909bc,0x23d2c96adce,0x23d2c96a483,0x23d2c98cafe,0x23d2c96adce,0x23d2c96a483,0x23d2c98a476,0x23d2c96adce,0x23d2c96a483,0x23d2c969aa4,0x23d2c9655f2
code-creation,Handler,3,0x23d2c991040,185,"prototype"
code-creation,StoreIC,9,0x23d2c991100,134,"prototype"
